work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,company_location,company_size
2022,Senior,Full-Time,ML Engineer,131300,USD,131300,US,Large
2022,Senior,Full-Time,Data Scientist,191475,USD,191475,US,Medium
2022,Senior,Full-Time,Data Scientist,141525,USD,141525,US,Medium
2022,Senior,Full-Time,Data Scientist,207000,USD,207000,US,Medium
2022,Senior,Full-Time,Data Scientist,153000,USD,153000,US,Medium
2022,Senior,Full-Time,Data Scientist,191475,USD,191475,US,Medium
2022,Senior,Full-Time,Data Scientist,141525,USD,141525,US,Medium
2022,Senior,Full-Time,Data Analyst,110000,USD,110000,US,Medium
2022,Senior,Full-Time,Data Analyst,99000,USD,99000,US,Medium
2022,Senior,Full-Time,Data Scientist,191475,USD,191475,US,Medium
2022,Senior,Full-Time,Data Scientist,141525,USD,141525,US,Medium
2022,Senior,Full-Time,Data Scientist,191475,USD,191475,US,Medium
2022,Senior,Full-Time,Data Scientist,141525,USD,141525,US,Medium
2022,Senior,Full-Time,Data Scientist,191475,USD,191475,US,Medium
2022,Senior,Full-Time,Data Scientist,141525,USD,141525,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,200000,USD,200000,PR,Medium
2022,Senior,Full-Time,Machine Learning Engineer,135000,USD,135000,PR,Medium
2022,Senior,Full-Time,Data Scientist,207000,USD,207000,US,Medium
2022,Senior,Full-Time,Data Scientist,153000,USD,153000,US,Medium
2022,Senior,Full-Time,Data Scientist,191475,USD,191475,US,Medium
2022,Senior,Full-Time,Data Scientist,141525,USD,141525,US,Medium
2022,Senior,Full-Time,Data Scientist,191475,USD,191475,US,Medium
2022,Senior,Full-Time,Data Scientist,141525,USD,141525,US,Medium
2022,Senior,Full-Time,Data Scientist,191475,USD,191475,US,Medium
2022,Senior,Full-Time,Data Scientist,141525,USD,141525,US,Medium
2022,Senior,Full-Time,Data Engineer,195700,USD,195700,US,Medium
2022,Senior,Full-Time,Data Engineer,130500,USD,130500,US,Medium
2022,Senior,Full-Time,ML Engineer,130000,USD,130000,US,Medium
2022,Senior,Full-Time,ML Engineer,84000,USD,84000,US,Medium
2022,Senior,Full-Time,Data Engineer,141300,USD,141300,US,Medium
2022,Senior,Full-Time,Data Engineer,102100,USD,102100,US,Medium
2022,Senior,Full-Time,Data Analyst,48000,EUR,50432,ES,Medium
2022,Senior,Full-Time,Data Analyst,35000,EUR,36773,ES,Medium
2022,Senior,Full-Time,Data Analyst,144000,USD,144000,US,Medium
2022,Senior,Full-Time,Data Analyst,113000,USD,113000,US,Medium
2022,Senior,Full-Time,Data Architect,195400,USD,195400,US,Large
2022,Senior,Full-Time,Data Architect,131300,USD,131300,US,Large
2022,Senior,Full-Time,Machine Learning Engineer,195400,USD,195400,US,Large
2022,Senior,Full-Time,Machine Learning Engineer,131300,USD,131300,US,Large
2022,Senior,Full-Time,Data Architect,195400,USD,195400,US,Large
2022,Senior,Full-Time,Data Architect,131300,USD,131300,US,Large
2022,Senior,Full-Time,Data Architect,190000,USD,190000,US,Medium
2022,Senior,Full-Time,Data Architect,135000,USD,135000,US,Medium
2022,Senior,Full-Time,Data Engineer,135000,USD,135000,US,Medium
2022,Senior,Full-Time,Data Engineer,80000,USD,80000,US,Medium
2022,Senior,Full-Time,Data Engineer,160000,USD,160000,US,Medium
2022,Senior,Full-Time,Data Engineer,85000,USD,85000,US,Medium
2022,Senior,Full-Time,Data Engineer,178800,USD,178800,US,Large
2022,Senior,Full-Time,Data Engineer,132100,USD,132100,US,Large
2022,Senior,Full-Time,Machine Learning Engineer,60000,EUR,63040,FI,Small
2022,Senior,Full-Time,Data Engineer,140000,USD,140000,US,Medium
2022,Senior,Full-Time,Data Engineer,105000,USD,105000,US,Medium
2022,Senior,Full-Time,Analytics Engineer,190000,USD,190000,US,Medium
2022,Senior,Full-Time,Analytics Engineer,140000,USD,140000,US,Medium
2022,Senior,Full-Time,Data Scientist,180000,USD,180000,US,Large
2022,Senior,Full-Time,Data Scientist,165000,USD,165000,US,Large
2022,Senior,Full-Time,Applied Machine Learning Scientist,108000,USD,108000,US,Large
2022,Senior,Full-Time,Data Architect,190000,USD,190000,US,Medium
2022,Senior,Full-Time,Data Architect,135000,USD,135000,US,Medium
2022,Senior,Full-Time,Data Scientist,179400,USD,179400,US,Medium
2022,Senior,Full-Time,Data Scientist,154000,USD,154000,US,Medium
2022,Senior,Full-Time,Machine Learning Scientist,193900,USD,193900,US,Medium
2022,Senior,Full-Time,Machine Learning Scientist,129300,USD,129300,US,Medium
2022,Senior,Full-Time,Analytics Engineer,122500,USD,122500,US,Medium
2022,Senior,Full-Time,Analytics Engineer,100000,USD,100000,US,Medium
2022,Senior,Full-Time,Data Engineer,193000,USD,193000,US,Medium
2022,Senior,Full-Time,Data Scientist,136994,USD,136994,US,Medium
2022,Senior,Full-Time,Data Scientist,101570,USD,101570,US,Medium
2022,Senior,Full-Time,ETL Developer,250000,USD,250000,US,Medium
2022,Senior,Full-Time,ETL Developer,63000,USD,63000,US,Medium
2022,Senior,Full-Time,Data Scientist,191475,USD,191475,US,Medium
2022,Senior,Full-Time,Data Scientist,141525,USD,141525,US,Medium
2022,Senior,Full-Time,Director of Data Science,55000,EUR,57786,FR,Large
2022,Senior,Full-Time,Data Scientist,172000,USD,172000,US,Medium
2022,Senior,Full-Time,Data Scientist,140000,USD,140000,US,Medium
2022,Senior,Full-Time,Data Engineer,215000,USD,215000,US,Medium
2022,Senior,Full-Time,Data Engineer,164000,USD,164000,US,Medium
2022,Senior,Full-Time,Data Engineer,300000,USD,300000,US,Medium
2022,Senior,Full-Time,Data Engineer,130000,USD,130000,US,Medium
2022,Senior,Full-Time,Data Engineer,250000,USD,250000,US,Medium
2022,Senior,Full-Time,Data Engineer,63000,USD,63000,US,Medium
2022,Senior,Full-Time,Data Engineer,180000,USD,180000,US,Medium
2022,Senior,Full-Time,Data Engineer,150000,USD,150000,US,Medium
2022,Senior,Full-Time,Data Engineer,250000,USD,250000,US,Medium
2022,Senior,Full-Time,Data Engineer,63000,USD,63000,US,Medium
2022,Senior,Full-Time,Data Scientist,191475,USD,191475,US,Medium
2022,Senior,Full-Time,Data Scientist,141525,USD,141525,US,Medium
2022,Senior,Full-Time,Applied Scientist,212800,USD,212800,US,Medium
2022,Senior,Full-Time,Applied Scientist,142800,USD,142800,US,Medium
2022,Senior,Full-Time,Data Scientist,151800,USD,151800,US,Medium
2022,Senior,Full-Time,Data Scientist,130240,USD,130240,US,Medium
2022,Senior,Full-Time,Analytics Engineer,165000,USD,165000,US,Medium
2022,Senior,Full-Time,Analytics Engineer,140250,USD,140250,US,Medium
2022,Senior,Full-Time,Data Engineer,135000,USD,135000,US,Medium
2022,Senior,Full-Time,Data Engineer,115000,USD,115000,US,Medium
2022,Senior,Full-Time,Data Scientist,179400,USD,179400,US,Medium
2022,Senior,Full-Time,Data Scientist,154000,USD,154000,US,Medium
2022,Senior,Full-Time,Data Scientist,191475,USD,191475,US,Medium
2022,Senior,Full-Time,Data Scientist,141525,USD,141525,US,Medium
2022,Senior,Full-Time,Data Scientist,191475,USD,191475,US,Medium
2022,Senior,Full-Time,Data Scientist,141525,USD,141525,US,Medium
2022,Senior,Full-Time,Data Scientist,191475,USD,191475,US,Medium
2022,Senior,Full-Time,Data Scientist,141525,USD,141525,US,Medium
2022,Senior,Full-Time,Data Scientist,191475,USD,191475,US,Medium
2022,Senior,Full-Time,Data Scientist,141525,USD,141525,US,Medium
2022,Senior,Full-Time,Data Scientist,191475,USD,191475,US,Medium
2022,Senior,Full-Time,Data Scientist,141525,USD,141525,US,Medium
2022,Senior,Full-Time,Analytics Engineer,83376,GBP,102663,GB,Medium
2022,Senior,Full-Time,Analytics Engineer,65004,GBP,80041,GB,Medium
2022,Senior,Full-Time,Data Scientist,191475,USD,191475,US,Medium
2022,Senior,Full-Time,Data Scientist,141525,USD,141525,US,Medium
2022,Senior,Full-Time,Data Engineer,84958,GBP,104611,GB,Medium
2022,Senior,Full-Time,Data Engineer,66822,GBP,82280,GB,Medium
2022,Senior,Full-Time,Data Scientist,191475,USD,191475,US,Medium
2022,Senior,Full-Time,Data Scientist,141525,USD,141525,US,Medium
2022,Senior,Full-Time,Data Scientist,191475,USD,191475,US,Medium
2022,Senior,Full-Time,Data Scientist,141525,USD,141525,US,Medium
2022,Senior,Full-Time,Data Analyst,115000,USD,115000,US,Large
2022,Senior,Full-Time,Data Operations Analyst,81000,USD,81000,US,Medium
2022,Senior,Full-Time,Data Operations Analyst,66000,USD,66000,US,Medium
2022,Senior,Full-Time,Data Scientist,204100,USD,204100,US,Medium
2022,Senior,Full-Time,Data Scientist,136100,USD,136100,US,Medium
2022,Senior,Full-Time,Analytics Engineer,250000,USD,250000,US,Medium
2022,Senior,Full-Time,Analytics Engineer,63000,USD,63000,US,Medium
2022,Senior,Full-Time,Data Scientist,191475,USD,191475,US,Medium
2022,Senior,Full-Time,Data Scientist,141525,USD,141525,US,Medium
2022,Senior,Full-Time,Data Scientist,191475,USD,191475,US,Medium
2022,Senior,Full-Time,Data Scientist,141525,USD,141525,US,Medium
2022,Senior,Full-Time,Data Scientist,191475,USD,191475,US,Medium
2022,Senior,Full-Time,Data Scientist,141525,USD,141525,US,Medium
2022,Senior,Full-Time,Data Specialist,95000,USD,95000,US,Medium
2022,Senior,Full-Time,Data Specialist,70000,USD,70000,US,Medium
2022,Senior,Full-Time,Data Scientist,170000,USD,170000,US,Medium
2022,Senior,Full-Time,Data Scientist,130000,USD,130000,US,Medium
2022,Senior,Full-Time,Data Scientist,175000,USD,175000,US,Medium
2022,Senior,Full-Time,Data Scientist,140000,USD,140000,US,Medium
2022,Senior,Full-Time,Lead Data Scientist,28500,EUR,29944,PT,Small
2022,Senior,Full-Time,Analytics Engineer,250000,USD,250000,US,Medium
2022,Senior,Full-Time,Analytics Engineer,63000,USD,63000,US,Medium
2022,Senior,Full-Time,Data Scientist,160000,USD,160000,US,Large
2022,Senior,Full-Time,Data Scientist,119300,USD,119300,US,Large
2022,Senior,Full-Time,Data Engineer,105000,USD,105000,US,Medium
2022,Senior,Full-Time,Data Engineer,90000,USD,90000,US,Medium
2022,Senior,Full-Time,ETL Developer,146200,USD,146200,US,Medium
2022,Senior,Full-Time,ETL Developer,124270,USD,124270,US,Medium
2022,Senior,Full-Time,Data Engineer,185800,USD,185800,CA,Medium
2022,Senior,Full-Time,Data Engineer,137400,USD,137400,CA,Medium
2022,Senior,Full-Time,Analytics Engineer,245000,USD,245000,US,Medium
2022,Senior,Full-Time,Analytics Engineer,180000,USD,180000,US,Medium
2022,Senior,Full-Time,Analytics Engineer,203500,USD,203500,US,Medium
2022,Senior,Full-Time,Analytics Engineer,152000,USD,152000,US,Medium
2022,Senior,Full-Time,Data Engineer,250000,USD,250000,US,Medium
2022,Senior,Full-Time,Data Engineer,63000,USD,63000,US,Medium
2022,Senior,Full-Time,Machine Learning Infrastructure Engineer,186000,USD,186000,US,Medium
2022,Senior,Full-Time,Machine Learning Infrastructure Engineer,148800,USD,148800,US,Medium
2022,Senior,Full-Time,Lead Machine Learning Engineer,7500000,INR,95386,IN,Large
2022,Senior,Full-Time,Data Scientist,203500,USD,203500,US,Medium
2022,Senior,Full-Time,Data Scientist,152000,USD,152000,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,176000,USD,186000,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,158800,USD,148800,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,186000,USD,186000,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,148800,USD,148800,US,Medium
2022,Senior,Full-Time,Data Scientist,170000,USD,170000,US,Medium
2022,Senior,Full-Time,Data Scientist,120000,USD,120000,US,Medium
2022,Senior,Full-Time,Data Analyst,216200,USD,216200,US,Medium
2022,Senior,Full-Time,Data Analyst,144100,USD,144100,US,Medium
2022,Senior,Full-Time,ETL Developer,250000,USD,250000,US,Medium
2022,Senior,Full-Time,ETL Developer,63000,USD,63000,US,Medium
2022,Senior,Full-Time,Data Engineer,135000,USD,135000,US,Medium
2022,Senior,Full-Time,Data Engineer,85000,USD,85000,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,135000,USD,135000,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,85000,USD,85000,US,Medium
2022,Senior,Full-Time,Data Science Manager,206000,USD,206000,US,Medium
2022,Senior,Full-Time,Data Science Manager,175100,USD,175100,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,189650,USD,189650,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,164996,USD,164996,US,Medium
2022,Senior,Full-Time,Data Architect,149040,USD,149040,US,Medium
2022,Senior,Full-Time,Data Architect,113900,USD,113900,US,Medium
2022,Senior,Full-Time,Data Engineer,154000,USD,154000,US,Medium
2022,Senior,Full-Time,Data Engineer,126000,USD,126000,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,200000,USD,200000,US,Large
2022,Senior,Full-Time,Machine Learning Engineer,150000,USD,150000,US,Large
2022,Senior,Full-Time,Data Engineer,195700,USD,195700,US,Medium
2022,Senior,Full-Time,Data Engineer,130500,USD,130500,US,Medium
2022,Senior,Full-Time,Analytics Engineer,170000,USD,170000,US,Medium
2022,Senior,Full-Time,Analytics Engineer,135000,USD,135000,US,Medium
2022,Senior,Full-Time,Data Analyst,117000,USD,117000,US,Medium
2022,Senior,Full-Time,Data Analyst,99450,USD,99450,US,Medium
2022,Senior,Full-Time,Data Engineer,200000,USD,200000,PR,Medium
2022,Senior,Full-Time,Data Engineer,135000,USD,135000,PR,Medium
2022,Senior,Full-Time,Machine Learning Engineer,193900,USD,193900,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,129300,USD,129300,US,Medium
2022,Senior,Full-Time,Data Analyst,70000,GBP,86193,GB,Medium
2022,Senior,Full-Time,Data Analyst,50000,GBP,61566,GB,Medium
2022,Senior,Full-Time,Data Analyst,175000,USD,175000,US,Medium
2022,Senior,Full-Time,Data Analyst,130000,USD,130000,US,Medium
2022,Senior,Full-Time,Data Engineer,188100,USD,188100,US,Medium
2022,Senior,Full-Time,Data Engineer,139860,USD,139860,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,248700,USD,248700,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,167100,USD,167100,US,Medium
2022,Senior,Full-Time,Data Scientist,123400,USD,123400,US,Medium
2022,Senior,Full-Time,Data Scientist,88100,USD,88100,US,Medium
2022,Senior,Full-Time,Data Scientist,245000,USD,245000,US,Medium
2022,Senior,Full-Time,Data Scientist,205000,USD,205000,US,Medium
2022,Senior,Full-Time,Data Engineer,141300,USD,141300,US,Medium
2022,Senior,Full-Time,Data Engineer,102100,USD,102100,US,Medium
2022,Senior,Full-Time,Data Architect,141300,USD,141300,US,Medium
2022,Senior,Full-Time,Data Architect,102100,USD,102100,US,Medium
2022,Senior,Full-Time,Data Architect,250000,USD,250000,US,Medium
2022,Senior,Full-Time,Data Architect,63000,USD,63000,US,Medium
2022,Senior,Full-Time,Data Science Manager,189500,USD,189500,US,Large
2022,Senior,Full-Time,Data Science Manager,140100,USD,140100,US,Large
2022,Senior,Full-Time,Data Engineer,177600,USD,177600,US,Large
2022,Senior,Full-Time,Data Engineer,131300,USD,131300,US,Large
2022,Senior,Full-Time,Data Engineer,250000,USD,250000,US,Medium
2022,Senior,Full-Time,Data Engineer,63000,USD,63000,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,202900,USD,202900,US,Large
2022,Senior,Full-Time,Machine Learning Engineer,131300,USD,131300,US,Large
2022,Senior,Full-Time,Data Engineer,145000,USD,145000,US,Medium
2022,Senior,Full-Time,Data Engineer,115000,USD,115000,US,Medium
2022,Senior,Full-Time,Data Scientist,180000,USD,180000,US,Large
2022,Senior,Full-Time,Data Scientist,140000,USD,140000,US,Large
2022,Senior,Full-Time,Machine Learning Scientist,216000,USD,216000,US,Medium
2022,Senior,Full-Time,Machine Learning Scientist,144000,USD,144000,US,Medium
2022,Senior,Full-Time,Analytics Engineer,48000,USD,48000,US,Small
2022,Senior,Full-Time,Data Engineer,210000,USD,210000,US,Medium
2022,Senior,Full-Time,Data Engineer,100000,USD,100000,US,Medium
2022,Senior,Full-Time,Applied Machine Learning Scientist,73400,EUR,77119,GB,Large
2022,Senior,Full-Time,Data Engineer,206699,USD,206699,US,Medium
2022,Senior,Full-Time,Data Engineer,99100,USD,99100,US,Medium
2022,Senior,Full-Time,Data Engineer,250000,USD,250000,US,Medium
2022,Senior,Full-Time,Data Engineer,63000,USD,63000,US,Medium
2022,Senior,Full-Time,Data Architect,250000,USD,250000,US,Medium
2022,Senior,Full-Time,Data Architect,63000,USD,63000,US,Medium
2022,Senior,Full-Time,Data Engineer,250000,USD,250000,US,Medium
2022,Senior,Full-Time,Data Engineer,63000,USD,63000,US,Medium
2022,Senior,Full-Time,Data Engineer,100000,USD,100000,US,Large
2022,Senior,Full-Time,Data Engineer,80000,USD,80000,US,Large
2022,Senior,Full-Time,Data Scientist,160000,USD,160000,US,Large
2022,Senior,Full-Time,Data Scientist,100000,USD,100000,US,Large
2022,Senior,Full-Time,Data Specialist,221300,USD,221300,US,Large
2022,Senior,Full-Time,Data Specialist,148700,USD,148700,US,Large
2022,Senior,Full-Time,Data Science Manager,249260,USD,249260,US,Medium
2022,Senior,Full-Time,Data Science Manager,185400,USD,185400,US,Medium
2022,Senior,Full-Time,Data Engineer,170000,USD,170000,US,Medium
2022,Senior,Full-Time,Data Engineer,130000,USD,130000,US,Medium
2022,Senior,Full-Time,Data Analyst,128875,USD,128875,US,Medium
2022,Senior,Full-Time,Data Analyst,93700,USD,93700,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,180000,USD,180000,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,100000,USD,100000,US,Medium
2022,Senior,Full-Time,Data Analyst,136260,USD,136260,US,Medium
2022,Senior,Full-Time,Data Analyst,109280,USD,109280,US,Medium
2022,Senior,Full-Time,Data Scientist,160000,USD,160000,US,Large
2022,Senior,Full-Time,Data Scientist,92000,USD,92000,US,Large
2022,Senior,Full-Time,Data Engineer,200000,USD,200000,US,Medium
2022,Senior,Full-Time,Data Engineer,160000,USD,160000,US,Medium
2022,Senior,Full-Time,Data Analyst,117000,USD,117000,US,Medium
2022,Senior,Full-Time,Data Analyst,99450,USD,99450,US,Medium
2022,Senior,Full-Time,Data Scientist,160000,USD,160000,US,Large
2022,Senior,Full-Time,Data Scientist,119300,USD,119300,US,Large
2022,Senior,Full-Time,Business Data Analyst,100000,USD,100000,US,Large
2022,Senior,Full-Time,Data Engineer,210000,USD,210000,US,Medium
2022,Senior,Full-Time,Data Engineer,100000,USD,100000,US,Medium
2022,Senior,Full-Time,Data Analyst,150075,USD,150075,US,Medium
2022,Senior,Full-Time,Data Analyst,110925,USD,110925,US,Medium
2022,Senior,Full-Time,Data Scientist,160000,USD,160000,US,Large
2022,Senior,Full-Time,Data Scientist,92000,USD,92000,US,Large
2022,Senior,Full-Time,Machine Learning Engineer,202900,USD,202900,US,Large
2022,Senior,Full-Time,Machine Learning Engineer,131300,USD,131300,US,Large
2022,Senior,Full-Time,Data Engineer,175000,USD,175000,US,Medium
2022,Senior,Full-Time,Data Engineer,135000,USD,135000,US,Medium
2022,Senior,Full-Time,Data Science Manager,193000,AUD,133766,AU,Large
2022,Senior,Full-Time,Data Scientist,186000,USD,186000,US,Medium
2022,Senior,Full-Time,Data Scientist,148800,USD,148800,US,Medium
2022,Senior,Full-Time,Data Analyst,112900,USD,112900,US,Medium
2022,Senior,Full-Time,Data Analyst,90320,USD,90320,US,Medium
2022,Senior,Full-Time,ML Engineer,240000,USD,240000,US,Medium
2022,Senior,Full-Time,ML Engineer,160000,USD,160000,US,Medium
2022,Senior,Full-Time,Data Science Manager,300000,USD,300000,US,Medium
2022,Senior,Full-Time,Data Science Manager,200000,USD,200000,US,Medium
2022,Senior,Full-Time,Data Analyst,112900,USD,112900,US,Medium
2022,Senior,Full-Time,Data Analyst,90320,USD,90320,US,Medium
2022,Senior,Full-Time,Data Analytics Manager,145000,USD,145000,US,Medium
2022,Senior,Full-Time,Data Analytics Manager,105400,USD,105400,US,Medium
2022,Senior,Full-Time,Data Scientist,215300,USD,215300,US,Large
2022,Senior,Full-Time,Data Scientist,158200,USD,158200,US,Large
2022,Senior,Full-Time,Data Engineer,209100,USD,209100,US,Large
2022,Senior,Full-Time,Data Engineer,154600,USD,154600,US,Large
2022,Senior,Full-Time,Data Analyst,115934,USD,115934,US,Medium
2022,Senior,Full-Time,Data Analyst,81666,USD,81666,US,Medium
2022,Senior,Full-Time,Data Engineer,175000,USD,175000,US,Medium
2022,Senior,Full-Time,Data Engineer,155000,USD,155000,US,Medium
2022,Senior,Full-Time,Data Analyst,164000,USD,164000,US,Medium
2022,Senior,Full-Time,Data Analyst,132000,USD,132000,US,Medium
2022,Senior,Full-Time,Data Scientist,170000,USD,170000,US,Medium
2022,Senior,Full-Time,Data Scientist,123000,USD,123000,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,189650,USD,189650,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,164996,USD,164996,US,Medium
2022,Senior,Full-Time,Data Engineer,165400,USD,165400,US,Medium
2022,Senior,Full-Time,Data Engineer,132320,USD,132320,US,Medium
2022,Senior,Full-Time,Data Architect,208775,USD,208775,US,Medium
2022,Senior,Full-Time,Data Architect,147800,USD,147800,US,Medium
2022,Senior,Full-Time,Data Engineer,136994,USD,136994,US,Medium
2022,Senior,Full-Time,Data Engineer,101570,USD,101570,US,Medium
2022,Senior,Full-Time,Data Analyst,128875,USD,128875,US,Medium
2022,Senior,Full-Time,Data Analyst,93700,USD,93700,US,Medium
2022,Senior,Full-Time,Data Engineer,183600,USD,183600,US,Large
2022,Senior,Full-Time,Data Engineer,100800,USD,100800,US,Large
2022,Senior,Full-Time,Machine Learning Engineer,189650,USD,189650,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,164996,USD,164996,US,Medium
2022,Senior,Full-Time,Data Scientist,215300,USD,215300,US,Large
2022,Senior,Full-Time,Data Scientist,140400,USD,140400,US,Large
2022,Senior,Full-Time,Data Scientist,260000,USD,260000,US,Medium
2022,Senior,Full-Time,Data Scientist,180000,USD,180000,US,Medium
2022,Senior,Full-Time,Data Science Engineer,60000,USD,60000,MX,Large
2022,Senior,Full-Time,Data Scientist,180000,USD,180000,US,Medium
2022,Senior,Full-Time,Data Scientist,80000,USD,80000,US,Medium
2022,Senior,Full-Time,Data Engineer,136000,USD,136000,US,Medium
2022,Senior,Full-Time,Data Engineer,108800,USD,108800,US,Medium
2022,Senior,Full-Time,Data Scientist,165220,USD,165220,US,Medium
2022,Senior,Full-Time,Data Scientist,120160,USD,120160,US,Medium
2022,Senior,Full-Time,Data Analyst,124190,USD,124190,US,Medium
2022,Senior,Full-Time,Data Analyst,90320,USD,90320,US,Medium
2022,Senior,Full-Time,Data Engineer,181940,USD,181940,US,Medium
2022,Senior,Full-Time,Data Engineer,132320,USD,132320,US,Medium
2022,Senior,Full-Time,Data Engineer,220110,USD,220110,US,Medium
2022,Senior,Full-Time,Data Engineer,160080,USD,160080,US,Medium
2022,Senior,Full-Time,Data Scientist,180000,USD,180000,US,Large
2022,Senior,Full-Time,Data Scientist,120000,USD,120000,US,Large
2022,Senior,Full-Time,Data Analyst,116000,USD,116000,US,Medium
2022,Senior,Full-Time,Data Analyst,99000,USD,99000,US,Medium
2022,Senior,Full-Time,Data Analyst,155000,USD,155000,US,Medium
2022,Senior,Full-Time,Data Analyst,120600,USD,120600,US,Medium
2022,Senior,Full-Time,Data Analyst,102100,USD,102100,US,Medium
2022,Senior,Full-Time,Data Analyst,84900,USD,84900,US,Medium
2022,Senior,Full-Time,Data Scientist,136620,USD,136620,US,Medium
2022,Senior,Full-Time,Data Scientist,99360,USD,99360,US,Medium
2022,Senior,Full-Time,Data Scientist,90000,GBP,110820,GB,Medium
2022,Senior,Full-Time,Data Scientist,80000,GBP,98506,GB,Medium
2022,Senior,Full-Time,Data Scientist,146000,USD,146000,US,Medium
2022,Senior,Full-Time,Data Scientist,123000,USD,123000,US,Medium
2022,Senior,Full-Time,Data Analyst,170000,USD,170000,US,Medium
2022,Senior,Full-Time,Data Analyst,135000,USD,135000,US,Medium
2022,Senior,Full-Time,Data Science Manager,161342,USD,161342,US,Medium
2022,Senior,Full-Time,Data Science Manager,137141,USD,137141,US,Medium
2022,Senior,Full-Time,Data Scientist,167000,USD,167000,US,Medium
2022,Senior,Full-Time,Data Scientist,123000,USD,123000,US,Medium
2022,Senior,Full-Time,Data Engineer,60000,GBP,73880,GB,Medium
2022,Senior,Full-Time,Data Engineer,50000,GBP,61566,GB,Medium
2022,Senior,Full-Time,Data Scientist,211500,USD,211500,US,Medium
2022,Senior,Full-Time,Data Scientist,138600,USD,138600,US,Medium
2022,Senior,Full-Time,Data Architect,192400,USD,192400,CA,Medium
2022,Senior,Full-Time,Data Architect,90700,USD,90700,CA,Medium
2022,Senior,Full-Time,Data Analyst,130000,USD,130000,CA,Medium
2022,Senior,Full-Time,Data Analyst,61300,USD,61300,CA,Medium
2022,Senior,Full-Time,Data Analyst,130000,USD,130000,CA,Medium
2022,Senior,Full-Time,Data Analyst,61300,USD,61300,CA,Medium
2022,Senior,Full-Time,Data Engineer,160000,USD,160000,US,Large
2022,Senior,Full-Time,Data Engineer,113000,USD,113000,US,Large
2022,Senior,Full-Time,Data Scientist,150000,USD,150000,US,Medium
2022,Senior,Full-Time,Data Scientist,95550,USD,95550,US,Medium
2022,Senior,Full-Time,Data Analyst,112900,USD,112900,US,Medium
2022,Senior,Full-Time,Data Analyst,90320,USD,90320,US,Medium
2022,Senior,Full-Time,Data Analyst,112900,USD,112900,US,Medium
2022,Senior,Full-Time,Data Analyst,90320,USD,90320,US,Medium
2022,Senior,Full-Time,Data Engineer,165400,USD,165400,US,Medium
2022,Senior,Full-Time,Data Engineer,132320,USD,132320,US,Medium
2022,Senior,Full-Time,Data Engineer,243900,USD,243900,US,Medium
2022,Senior,Full-Time,Data Engineer,156600,USD,156600,US,Medium
2022,Senior,Full-Time,Data Analyst,136600,USD,136600,US,Medium
2022,Senior,Full-Time,Data Analyst,109280,USD,109280,US,Medium
2022,Senior,Full-Time,Data Engineer,128875,USD,128875,US,Medium
2022,Senior,Full-Time,Data Engineer,93700,USD,93700,US,Medium
2022,Senior,Full-Time,Data Engineer,209100,USD,209100,US,Large
2022,Senior,Full-Time,Data Engineer,154600,USD,154600,US,Large
2022,Senior,Full-Time,Data Engineer,180000,USD,180000,US,Medium
2022,Senior,Full-Time,Data Engineer,160000,USD,160000,US,Medium
2022,Senior,Full-Time,Data Scientist,205300,USD,205300,US,Large
2022,Senior,Full-Time,Data Scientist,140400,USD,140400,US,Large
2022,Senior,Full-Time,Data Scientist,176000,USD,176000,US,Medium
2022,Senior,Full-Time,Data Scientist,144000,USD,144000,US,Medium
2022,Senior,Full-Time,Data Engineer,200100,USD,200100,US,Medium
2022,Senior,Full-Time,Data Engineer,160000,USD,160000,US,Medium
2022,Senior,Full-Time,Data Engineer,70500,USD,70500,US,Medium
2022,Senior,Full-Time,Data Engineer,54000,USD,54000,US,Medium
2022,Senior,Full-Time,Data Scientist,205300,USD,205300,US,Medium
2022,Senior,Full-Time,Data Scientist,140400,USD,140400,US,Medium
2022,Senior,Full-Time,Analytics Engineer,205300,USD,205300,US,Medium
2022,Senior,Full-Time,Analytics Engineer,184700,USD,184700,US,Medium
2022,Senior,Full-Time,Data Engineer,175100,USD,175100,US,Medium
2022,Senior,Full-Time,Data Engineer,140250,USD,140250,US,Medium
2022,Senior,Full-Time,Data Analyst,116150,USD,116150,US,Medium
